time,type,angle,power,powerL,powerR,raw
19.796,CMD,,,,, ?
19.814,MSG,,,,, kp=50.00 ki=2.00 kd=10.00 kspd=5.00 kdst=0.14 po=0.00
34.011,MSG,,,,, Motor: ON (offset=89.9)
55.213,D,-2.0,-65,1435,1565,D,-2.0,-65,1435,1565
55.313,D,-1.8,-103,1397,1603,D,-1.8,-103,1397,1603
55.413,D,-0.9,-72,1428,1572,D,-0.9,-72,1428,1572
55.513,D,-0.8,-71,1429,1571,D,-0.8,-71,1429,1571
55.613,D,-0.2,-88,1412,1588,D,-0.2,-88,1412,1588
55.713,D,-0.5,-33,1467,1533,D,-0.5,-33,1467,1533
55.813,D,-0.2,-20,1480,1520,D,-0.2,-20,1480,1520
55.913,D,-7.2,261,1761,1239,D,-7.2,261,1761,1239
56.012,D,-1.0,61,1561,1439,D,-1.0,61,1561,1439
56.112,D,-0.1,30,1530,1470,D,-0.1,30,1530,1470
56.213,D,-1.7,352,1852,1148,D,-1.7,352,1852,1148
56.313,D,-3.0,400,1900,1100,D,-3.0,400,1900,1100
56.413,D,-2.4,-170,1330,1670,D,-2.4,-170,1330,1670
56.513,D,-2.9,-283,1217,1783,D,-2.9,-283,1217,1783
56.613,D,-9.7,400,1900,1100,D,-9.7,400,1900,1100
56.712,D,-6.2,198,1698,1302,D,-6.2,198,1698,1302
56.813,D,-7.6,400,1900,1100,D,-7.6,400,1900,1100
56.913,D,-6.2,211,1711,1289,D,-6.2,211,1711,1289
57.013,D,-0.4,-108,1392,1608,D,-0.4,-108,1392,1608
57.113,D,-1.7,257,1757,1243,D,-1.7,257,1757,1243
57.213,D,-14.6,400,1900,1100,D,-14.6,400,1900,1100
57.312,D,-5.2,174,1674,1326,D,-5.2,174,1674,1326
57.412,D,-4.6,-29,1471,1529,D,-4.6,-29,1471,1529
57.513,D,-1.5,-303,1197,1803,D,-1.5,-303,1197,1803
57.611,D,-5.5,61,1561,1439,D,-5.5,61,1561,1439
57.712,D,-5.6,9,1509,1491,D,-5.6,9,1509,1491
57.812,D,-2.4,134,1634,1366,D,-2.4,134,1634,1366
57.912,D,-4.4,-97,1403,1597,D,-4.4,-97,1403,1597
58.013,D,-0.4,-205,1295,1705,D,-0.4,-205,1295,1705
58.113,D,-1.5,-138,1362,1638,D,-1.5,-138,1362,1638
58.213,D,-3.8,-182,1318,1682,D,-3.8,-182,1318,1682
58.313,D,-0.7,-274,1226,1774,D,-0.7,-274,1226,1774
58.413,D,-0.6,-290,1210,1790,D,-0.6,-290,1210,1790
58.513,D,-4.3,-196,1304,1696,D,-4.3,-196,1304,1696
58.612,D,-2.8,7,1507,1493,D,-2.8,7,1507,1493
58.713,D,-7.9,267,1767,1233,D,-7.9,267,1767,1233
58.812,D,-1.8,-1,1499,1501,D,-1.8,-1,1499,1501
58.913,D,-10.8,400,1900,1100,D,-10.8,400,1900,1100
59.012,D,-1.5,54,1554,1446,D,-1.5,54,1554,1446
59.113,D,-16.7,400,1900,1100,D,-16.7,400,1900,1100
59.212,D,-1.7,14,1514,1486,D,-1.7,14,1514,1486
59.313,D,-0.7,-55,1445,1555,D,-0.7,-55,1445,1555
59.413,D,-12.3,400,1900,1100,D,-12.3,400,1900,1100
59.513,D,-4.4,-233,1267,1733,D,-4.4,-233,1267,1733
59.613,D,-3.6,-58,1442,1558,D,-3.6,-58,1442,1558
59.713,D,-4.1,95,1595,1405,D,-4.1,95,1595,1405
59.813,D,-2.8,-177,1323,1677,D,-2.8,-177,1323,1677
59.913,D,-3.9,400,1900,1100,D,-3.9,400,1900,1100
60.013,D,-13.3,320,1820,1180,D,-13.3,320,1820,1180
60.113,D,-4.8,138,1638,1362,D,-4.8,138,1638,1362
60.213,D,-1.4,-267,1233,1767,D,-1.4,-267,1233,1767
60.313,D,-9.8,170,1670,1330,D,-9.8,170,1670,1330
60.413,D,-2.5,-369,1131,1869,D,-2.5,-369,1131,1869
60.513,D,-2.0,-167,1333,1667,D,-2.0,-167,1333,1667
60.613,D,0.3,-396,1104,1896,D,0.3,-396,1104,1896
60.713,D,0.5,-400,1100,1900,D,0.5,-400,1100,1900
60.813,D,-5.4,-93,1407,1593,D,-5.4,-93,1407,1593
60.913,D,-3.0,-317,1183,1817,D,-3.0,-317,1183,1817
61.013,D,-3.1,-241,1259,1741,D,-3.1,-241,1259,1741
61.113,D,-5.9,185,1685,1315,D,-5.9,185,1685,1315
61.213,D,-9.1,400,1900,1100,D,-9.1,400,1900,1100
61.313,D,-1.3,2,1502,1498,D,-1.3,2,1502,1498
61.412,D,-2.9,-8,1492,1508,D,-2.9,-8,1492,1508
61.512,D,-3.5,8,1508,1492,D,-3.5,8,1508,1492
61.613,D,-4.7,126,1626,1374,D,-4.7,126,1626,1374
61.713,D,-1.3,-116,1384,1616,D,-1.3,-116,1384,1616
61.813,D,-8.3,167,1667,1333,D,-8.3,167,1667,1333
